code
920077
600759
601212
000917
002465
600058
000700
002361
002716
002969
603667
605255
001331
600783
603876
002413
000987
000420
000547
002865
605090
601969
000603
603179
601026
002163
605111
605598
603083
000559
603778
603226
002290
600259
600531
002006
002897
000962
600338
002324
603119
600629
603040
603300
600282
002243
600328
000973
002965
002261
002048
000777
600348
002617
600376
002099
605376
600635
603686
603588
002792
600498
002270
003021
600927
002768
605123
600604
601992
002221
000592
603680
002484
002396
002565
002237
601777
000703
600398
603175
603728
603730
001285
002092
600410
600064
002979
603809
000981
001309
002601
600456
002171
605198
600637
603920
600416
603619
601615
000034
601021
601020
001389
002913
600862
002056
603039
002779
000958
600114
600592
600688
600737
600201
603009
601528
603662
000680
601609
002527
605365
000859
001236
600517
600295
002281
603360
000935
002428
002815
603583
000901
000811
600970
600507
600710
600320
601233
000960
601118
000905
600428
603992
601001
600563
603093
002195
603712
000060
600459
603358
600143
002180
000758
000837
600486
600105
600775
002896
603915
603171
601568
603885
601963
601512
601069
002315
600490
603363
002611
601108
603406
002472
002156
002487
603305
600299
002812
002978
000061
600871
601101
000039
000612
600977
002152
601567
600528
600888
603556
600602
601619
603486
600120
002182
600782
600546
002838
000923
000099
600141
002340
002043
002747
600686
002698
600641
603103
002511
603218
603833
601677
605116
000839
605507
000506
603516
601699
603328
601089
002023
600562
002126
002624
002031
002668
002155
002436
601137
603013
601975
000876
601003
002015
001267
002939
002203
605296
600482
600316
601577
601606
001287
600480
002536
002851
600583
001339
002544
600610
002683
002273
600985
600339
002051
601929
601882
603737
002929
000552
600961
002434
600060
600399
603072
002588
000959
003022
000683
002636
000156
603317
002123
000898
600968
000921
605020
000983
600869
002053
002249
600038
002706
002423
002085
600170
002003
600126
000887
002675
000937
000065
600390
603124
601958
000158
600649
603123
600166
600596
001233
000636
601005
002129
002459
603418
600623
603319
603612
603816
002025
600022
605333
000629
002222
002967
600004
002138
601595
600933
603379
603290
002408
000800
601918
600959
000550
600226
000737
603198
002531
601717
002555
000563
601865
000733
600497
002060
000932
000685
601117
600208
600458
000878
600500
002895
000795
603043
600366
002541
600063
000899
000778
001308
603341
600085
002011
002266
001696
600392
002648
603025
600745
000027
000401
603129
002545
600909
600839
002839
000012
605118
600301
002139
001227
600395
002265
000723
000709
601216
002115
601187
000880
002738
600292
600061
002158
000927
600619
000062
603393
002928
000970
600704
002335
601860
002925
002518
600548
000050
603881
600409
600577
600109
000058
603606
600967
601139
603376
000761
600639
600171
000089
002945
002654
000893
002185
600654
600928
002429
002078
603235
002061
003010
002385
600446
002097
600685
002539
000415
000581
000783
600808
600206
600588
002345
600885
002568
603529
000750
000519
000591
601811
002096
603194
600475
600621
600570
002145
600711
600256
002993
605099
600269
000877
600582
000561
601858
000021
601636
000818
600866
600037
603005
002705
000967
600177
000860
002430
002550
603166
600273
002276
601200
601236
000676
601990
601952
600764
601059
603456
603826
000623
002984
002244
603033
600873
002008
600072
600326
603092
002064
600848
002416
600332
600460
601966
600872
600298
603919
600750
603160
920029
600606
601016
002500
002093
600663
601827
000728
603888
000088
600728
600720
601880
000883
600481
600717
000810
601665
601555
601866
600373
600787
002226
601158
600383
002936
002062
002017
600331
600361
600350
